Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MainPos,MP,Starts,Min,90s,CrdY,CrdR,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Blocks,Int,Tkl+Int,Clr,Err,Won,Lost_misc,Won%,Cmp,Att_passing,Cmp%,TotDist,PrgDist,PrgP,PrgP_passing,KP,1/3,PPA,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Carries,PrgC,PrgDist_possession,Ast,xAG,xA,A-xAG,Recov,Fls,Fld,Min%,Compl,Subs,PPM,onG,onGA,+/-,+/-90,Rk_per_90,CrdY_per_90,CrdR_per_90,Tkl_per_90,TklW_per_90,Def 3rd_per_90,Mid 3rd_per_90,Att 3rd_per_90,Tkl%_per_90,Blocks_per_90,Int_per_90,Tkl+Int_per_90,Clr_per_90,Err_per_90,Won_per_90,Lost_misc_per_90,Won%_per_90,Cmp_per_90,Att_passing_per_90,Cmp%_per_90,TotDist_per_90,PrgDist_per_90,PrgP_per_90,PrgP_passing_per_90,KP_per_90,1/3_per_90,PPA_per_90,Touches_per_90,Def Pen_per_90,Def 3rd_possession_per_90,Mid 3rd_possession_per_90,Carries_per_90,PrgC_per_90,PrgDist_possession_per_90,Ast_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Recov_per_90,Fls_per_90,Fld_per_90,Min%_per_90,Compl_per_90,Subs_per_90,PPM_per_90,onG_per_90,onGA_per_90,+/-_per_90,+/-90_per_90
2303,Falaye Sacko,ml MLI,DF,Montpellier,fr Ligue 1,28.0,1995.0,DF,19,15,1382,15.4,0,0,28,16,13,10,5,65.6,19,24,52,37,0,15.0,23.0,39.5,605,784,77.2,10049,3666,63,63,7,39,13,922,54,288,425,548,38,1612,1,0.4,1.3,0.6,107.0,8.0,8.0,45.2,13.0,4.0,1.0,17.0,24.0,-7.0,-0.46,149.9782923299566,0.0,0.0,1.8234442836468885,1.0419681620839363,0.8465991316931983,0.6512301013024602,0.3256150506512301,4.272069464544138,1.2373371924746743,1.5629522431259046,3.3863965267727933,2.409551374819103,0.0,0.9768451519536903,1.4978292329956584,2.572358900144718,39.39942112879884,51.056439942112874,5.027496382054992,654.4211287988422,238.7409551374819,4.102749638205499,4.102749638205499,0.4558610709117221,2.539797395079595,0.8465991316931983,60.04341534008683,3.516642547033285,18.755426917510853,27.677279305354556,35.68740955137482,2.4746743849493487,104.97829232995659,0.06512301013024602,0.02604920405209841,0.08465991316931983,0.03907380607814761,6.968162083936324,0.5209840810419681,0.5209840810419681,2.9435600578871206,0.8465991316931983,0.26049204052098407,0.06512301013024602,1.1070911722141823,1.5629522431259046,-0.4558610709117221,-0.02995658465991317
844,Fali,es ESP,DF,Cádiz,es La Liga,29.0,1993.0,DF,30,30,2547,28.3,12,0,41,26,29,11,1,58.3,38,27,68,120,0,39.0,39.0,50.0,799,1050,76.1,17510,6817,82,82,4,76,5,1307,191,647,615,643,16,2047,0,0.1,0.3,-0.1,127.0,23.0,19.0,74.5,25.0,0.0,0.9,20.0,39.0,-19.0,-0.67,29.823321554770317,0.4240282685512367,0.0,1.4487632508833923,0.9187279151943464,1.0247349823321554,0.38869257950530034,0.0353356890459364,2.060070671378092,1.342756183745583,0.9540636042402828,2.402826855123675,4.240282685512367,0.0,1.3780918727915195,1.3780918727915195,1.7667844522968197,28.23321554770318,37.102473498233216,2.6890459363957593,618.7279151943463,240.88339222614843,2.8975265017667846,2.8975265017667846,0.1413427561837456,2.685512367491166,0.17667844522968199,46.18374558303886,6.749116607773852,22.862190812720847,21.73144876325088,22.720848056537104,0.5653710247349824,72.3321554770318,0.0,0.00353356890459364,0.01060070671378092,-0.00353356890459364,4.487632508833922,0.8127208480565371,0.6713780918727915,2.6325088339222615,0.8833922261484098,0.0,0.03180212014134275,0.7067137809187279,1.3780918727915195,-0.6713780918727915,-0.023674911660777388
443,Fali Candé,gw GNB,DF,Metz,fr Ligue 1,25.0,1998.0,DF,25,20,1849,20.5,4,0,40,19,31,9,0,57.1,41,20,60,107,1,30.0,22.0,57.7,628,799,78.6,14351,5183,38,38,6,38,2,1036,172,583,404,667,4,1619,1,0.5,0.2,0.5,93.0,14.0,16.0,60.4,18.0,5.0,1.0,25.0,40.0,-15.0,-0.73,21.563007030827475,0.19469983775013522,0.0,1.9469983775013522,0.9248242293131422,1.508923742563548,0.43807463493780424,0.0,2.77934018388318,1.995673336938886,0.9734991887506761,2.920497566252028,5.208220659816117,0.048674959437533805,1.460248783126014,1.0708491076257436,2.8085451595457003,30.567874526771224,38.89129259058951,3.825851811790157,698.5343428880476,252.28231476473772,1.8496484586262845,1.8496484586262845,0.2920497566252028,1.8496484586262845,0.09734991887506761,50.42725797728502,8.372093023255815,28.377501352082206,19.664683612763657,32.466197944835045,0.19469983775013522,78.80475932936723,0.048674959437533805,0.024337479718766902,0.009734991887506761,0.024337479718766902,4.526771227690643,0.6814494321254733,0.7787993510005409,2.9399675500270415,0.8761492698756085,0.24337479718766902,0.048674959437533805,1.216873985938345,1.9469983775013522,-0.730124391563007,-0.035532720389399676
228,Federico Baschirotto,it ITA,DF,Lecce,it Serie A,26.0,1996.0,DF,37,37,3294,36.6,3,1,21,12,16,5,0,53.3,42,23,44,144,1,93.0,70.0,57.1,1516,1808,83.8,30369,9843,96,96,2,71,1,2093,322,1172,876,1138,28,3312,1,0.7,0.3,0.3,153.0,30.0,4.0,96.3,36.0,0.0,0.95,31.0,54.0,-23.0,-0.63,6.229508196721311,0.08196721311475409,0.027322404371584702,0.5737704918032788,0.32786885245901637,0.43715846994535523,0.13661202185792348,0.0,1.4562841530054644,1.1475409836065575,0.6284153005464481,1.2021857923497268,3.9344262295081966,0.027322404371584702,2.540983606557377,1.9125683060109289,1.5601092896174864,41.4207650273224,49.39890710382514,2.2896174863387975,829.7540983606557,268.9344262295082,2.622950819672131,2.622950819672131,0.054644808743169404,1.9398907103825136,0.027322404371584702,57.18579234972678,8.797814207650273,32.021857923497265,23.934426229508194,31.092896174863387,0.7650273224043715,90.49180327868852,0.027322404371584702,0.01912568306010929,0.00819672131147541,0.00819672131147541,4.180327868852459,0.819672131147541,0.10928961748633881,2.6311475409836063,0.9836065573770492,0.0,0.025956284153005462,0.8469945355191256,1.4754098360655739,-0.6284153005464481,-0.01721311475409836
716,Federico Dimarco,it ITA,DF,Inter,it Serie A,25.0,1997.0,DF,30,29,2077,23.1,0,0,42,25,19,14,9,48.6,18,9,51,34,1,6.0,9.0,40.0,1027,1328,77.3,17596,5513,100,100,61,60,57,1538,35,340,572,841,51,1924,6,8.5,7.5,-2.5,99.0,12.0,21.0,60.7,1.0,1.0,2.5,54.0,17.0,37.0,1.6,31.02551757342321,0.0,0.0,1.8199325950890708,1.0832932113625422,0.823302840635532,0.6066441983630236,0.3899855560905152,2.1059220028887817,0.7799711121810304,0.3899855560905152,2.209918151179586,1.4732787674530574,0.043331728454501686,0.2599903707270101,0.3899855560905152,1.7332691381800676,44.50168512277323,57.544535387578236,3.34954260953298,762.4650938854118,238.88781896966776,4.333172845450169,4.333172845450169,2.643235435724603,2.599903707270101,2.469908521906596,66.64419836302359,1.516610495907559,14.732787674530572,24.78574867597496,36.44198363023592,2.209918151179586,83.37024554646125,0.2599903707270101,0.36831969186326435,0.3249879634087626,-0.10832932113625422,4.2898411169956665,0.5199807414540202,0.9099662975445354,2.6302359171882523,0.043331728454501686,0.043331728454501686,0.10832932113625422,2.339913336543091,0.7366393837265287,1.6032739528165625,0.0693307655272027
850,Federico Fazio,ar ARG,DF,Salernitana,it Serie A,36.0,1987.0,DF,17,15,1355,15.1,3,1,18,11,14,4,0,57.1,22,17,35,99,1,50.0,21.0,70.4,440,587,75.0,8392,3494,27,27,3,26,1,773,134,403,346,325,2,825,0,0.1,0.3,-0.1,54.0,9.0,9.0,39.6,12.0,2.0,0.61,15.0,31.0,-16.0,-1.06,56.45756457564576,0.1992619926199262,0.06642066420664207,1.1955719557195572,0.7306273062730627,0.929889298892989,0.2656826568265683,0.0,3.7926199261992624,1.4612546125461254,1.1291512915129152,2.3247232472324724,6.575645756457564,0.06642066420664207,3.321033210332103,1.3948339483394834,4.676014760147602,29.225092250922508,38.988929889298895,4.981549815498155,557.4022140221402,232.0738007380074,1.793357933579336,1.793357933579336,0.1992619926199262,1.7269372693726937,0.06642066420664207,51.34317343173432,8.900369003690038,26.767527675276757,22.981549815498152,21.58671586715867,0.13284132841328414,54.7970479704797,0.0,0.006642066420664207,0.01992619926199262,-0.006642066420664207,3.586715867158672,0.5977859778597786,0.5977859778597786,2.6302583025830257,0.7970479704797048,0.13284132841328414,0.04051660516605166,0.9963099630996309,2.059040590405904,-1.062730627306273,-0.07040590405904058
954,Federico Gatti,it ITA,DF,Juventus,it Serie A,25.0,1998.0,DF,32,30,2637,29.3,7,0,33,19,16,16,1,79.2,26,19,52,90,1,50.0,31.0,61.7,1166,1370,85.1,21805,7166,122,122,10,103,7,1640,122,504,950,963,52,3233,0,1.5,1.3,-1.5,116.0,39.0,15.0,77.1,23.0,2.0,1.91,36.0,27.0,9.0,0.31,32.55972696245734,0.23890784982935154,0.0,1.1262798634812288,0.6484641638225256,0.5460750853242321,0.5460750853242321,0.034129692832764506,2.703071672354949,0.8873720136518772,0.6484641638225256,1.7747440273037545,3.0716723549488054,0.034129692832764506,1.7064846416382253,1.0580204778156996,2.10580204778157,39.79522184300341,46.75767918088737,2.904436860068259,744.19795221843,244.57337883959042,4.163822525597269,4.163822525597269,0.341296928327645,3.515358361774744,0.23890784982935154,55.972696245733786,4.163822525597269,17.20136518771331,32.42320819112628,32.86689419795222,1.7747440273037545,110.34129692832765,0.0,0.051194539249146756,0.04436860068259386,-0.051194539249146756,3.9590443686006824,1.3310580204778157,0.5119453924914675,2.631399317406143,0.7849829351535836,0.06825938566552901,0.0651877133105802,1.2286689419795223,0.9215017064846416,0.30716723549488056,0.010580204778156996
853,Felipe,br BRA,DF,Nott'ham Forest,eng Premier League,34.0,1989.0,DF,7,4,375,4.2,4,0,12,9,9,3,0,75.0,4,4,16,12,0,14.0,6.0,70.0,183,215,85.1,3654,1412,6,6,2,10,0,257,22,133,116,147,1,361,0,0.1,0.0,-0.1,20.0,10.0,2.0,11.0,2.0,3.0,0.75,4.0,11.0,-7.0,-1.68,204.72,0.96,0.0,2.88,2.16,2.16,0.72,0.0,18.0,0.96,0.96,3.84,2.88,0.0,3.3600000000000003,1.44,16.8,43.92,51.6,20.424,876.96,338.88,1.44,1.44,0.48,2.4000000000000004,0.0,61.68,5.28,31.92,27.84,35.28,0.24,86.64,0.0,0.024,0.0,-0.024,4.800000000000001,2.4000000000000004,0.48,2.64,0.48,0.72,0.18,0.96,2.64,-1.6800000000000002,-0.40319999999999995
35,Felix Agu,ng NGA,"DF,MF",Werder Bremen,de Bundesliga,23.0,1999.0,DF,24,19,1614,17.9,2,0,45,29,28,13,4,70.7,27,13,58,41,0,15.0,24.0,38.5,488,669,72.9,7657,2921,32,32,7,18,16,886,61,302,363,460,32,1223,0,0.6,1.4,-0.6,71.0,15.0,44.0,52.7,4.0,5.0,1.42,21.0,23.0,-2.0,-0.11,1.9516728624535316,0.11152416356877323,0.0,2.5092936802973975,1.617100371747212,1.5613382899628254,0.7249070631970259,0.22304832713754646,3.9423791821561336,1.5055762081784385,0.7249070631970259,3.234200743494424,2.2862453531598512,0.0,0.8364312267657993,1.3382899628252787,2.146840148698885,27.21189591078067,37.30483271375465,4.065055762081784,426.97026022304834,162.8810408921933,1.7843866171003717,1.7843866171003717,0.39033457249070636,1.003717472118959,0.8921933085501859,49.40520446096654,3.4014869888475836,16.840148698884757,20.24163568773234,25.650557620817843,1.7843866171003717,68.19702602230483,0.0,0.03345724907063197,0.07806691449814127,-0.03345724907063197,3.9591078066914496,0.8364312267657993,2.453531598513011,2.938661710037175,0.22304832713754646,0.2788104089219331,0.079182156133829,1.171003717472119,1.2825278810408922,-0.11152416356877323,-0.006133828996282528
2045,Felix Passlack,de GER,DF,Bochum,de Bundesliga,25.0,1998.0,DF,15,13,960,10.7,2,1,21,14,9,10,2,58.3,13,10,31,21,0,6.0,8.0,42.9,262,414,63.3,4702,1695,27,27,14,20,11,517,20,105,244,200,10,463,2,1.2,1.2,0.8,51.0,14.0,13.0,31.4,3.0,2.0,0.93,14.0,23.0,-9.0,-0.84,191.71875,0.1875,0.09375,1.9687499999999998,1.3125,0.84375,0.9375,0.1875,5.465624999999999,1.21875,0.9375,2.9062500000000004,1.9687499999999998,0.0,0.5625,0.75,4.021875,24.562499999999996,38.8125,5.934374999999999,440.81249999999994,158.90625,2.53125,2.53125,1.3125,1.875,1.03125,48.46875,1.875,9.84375,22.875,18.75,0.9375,43.40625,0.1875,0.1125,0.1125,0.07500000000000001,4.78125,1.3125,1.21875,2.94375,0.28125,0.1875,0.08718750000000001,1.3125,2.15625,-0.84375,-0.07875
1728,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,28.0,1995.0,DF,23,21,1720,19.1,5,0,15,10,12,2,1,78.6,12,13,28,26,1,6.0,5.0,54.5,1201,1275,94.2,16396,4875,84,84,11,63,10,1409,44,387,687,858,19,1505,0,0.9,0.7,-0.9,97.0,17.0,15.0,50.3,12.0,2.0,2.43,44.0,9.0,35.0,1.83,90.4186046511628,0.2616279069767442,0.0,0.7848837209302325,0.5232558139534884,0.627906976744186,0.10465116279069767,0.05232558139534883,4.112790697674418,0.627906976744186,0.6802325581395349,1.4651162790697674,1.3604651162790697,0.05232558139534883,0.313953488372093,0.2616279069767442,2.851744186046512,62.843023255813954,66.71511627906976,4.92906976744186,857.9302325581394,255.08720930232556,4.395348837209302,4.395348837209302,0.5755813953488372,3.296511627906977,0.5232558139534884,73.7267441860465,2.302325581395349,20.25,35.94767441860465,44.8953488372093,0.9941860465116279,78.75,0.0,0.04709302325581396,0.03662790697674418,-0.04709302325581396,5.075581395348837,0.8895348837209303,0.7848837209302325,2.6319767441860464,0.627906976744186,0.10465116279069767,0.12715116279069769,2.302325581395349,0.47093023255813954,1.8313953488372094,0.09575581395348838
790,Festy Ebosele,ie IRL,DF,Udinese,it Serie A,20.0,2002.0,DF,31,20,1700,18.9,6,1,33,20,23,9,1,60.0,33,10,43,27,0,16.0,18.0,47.1,278,419,66.3,4631,1636,35,35,15,22,11,707,35,166,246,406,67,1887,0,1.8,1.5,-1.8,74.0,29.0,45.0,49.7,4.0,11.0,0.9,20.0,29.0,-9.0,-0.48,41.82352941176471,0.31764705882352945,0.05294117647058823,1.7470588235294118,1.0588235294117647,1.2176470588235293,0.4764705882352941,0.05294117647058823,3.176470588235294,1.7470588235294118,0.5294117647058824,2.276470588235294,1.4294117647058822,0.0,0.8470588235294116,0.9529411764705882,2.493529411764706,14.71764705882353,22.182352941176468,3.51,245.1705882352941,86.61176470588235,1.8529411764705883,1.8529411764705883,0.7941176470588235,1.1647058823529413,0.5823529411764706,37.42941176470588,1.8529411764705883,8.788235294117646,13.023529411764706,21.494117647058825,3.547058823529412,99.9,0.0,0.09529411764705883,0.07941176470588236,-0.09529411764705883,3.9176470588235293,1.535294117647059,2.3823529411764706,2.6311764705882354,0.2117647058823529,0.5823529411764706,0.04764705882352942,1.0588235294117647,1.535294117647059,-0.4764705882352941,-0.02541176470588235
2606,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,25.0,1997.0,DF,26,24,2121,23.6,8,1,42,24,29,10,3,62.1,34,26,68,75,1,29.0,26.0,52.7,1541,1691,91.1,27326,9784,63,63,4,39,1,1904,219,1015,845,1168,16,2898,0,0.2,0.2,-0.2,105.0,26.0,9.0,62.0,19.0,2.0,2.04,51.0,27.0,24.0,1.02,110.5799151343706,0.33946251768033947,0.042432814710042434,1.7821782178217822,1.0183875530410185,1.2305516265912306,0.4243281471004244,0.1272984441301273,2.635077793493635,1.4427157001414428,1.1032531824611032,2.8854314002828856,3.1824611032531824,0.042432814710042434,1.2305516265912306,1.1032531824611032,2.2362093352192365,65.38896746817538,71.75388967468174,3.8656294200848653,1159.5190947666194,415.16265912305516,2.673267326732673,2.673267326732673,0.16973125884016974,1.654879773691655,0.042432814710042434,80.79207920792079,9.292786421499292,43.069306930693074,35.85572842998586,49.56152758132956,0.6789250353606789,122.97029702970298,0.0,0.008486562942008486,0.008486562942008486,-0.008486562942008486,4.455445544554456,1.1032531824611032,0.38189533239038187,2.630834512022631,0.8062234794908062,0.08486562942008487,0.08656294200848656,2.164073550212164,1.1456859971711457,1.0183875530410185,0.04328147100424328
1367,Filip Kostić,rs SRB,DF,Juventus,it Serie A,30.0,1992.0,DF,29,26,1815,20.2,2,0,37,23,20,13,4,51.5,29,9,46,43,0,11.0,17.0,39.3,726,997,72.8,12641,4579,88,88,40,53,30,1221,57,257,520,614,64,2012,4,5.4,4.1,-1.4,73.0,19.0,18.0,53.1,3.0,3.0,2.1,26.0,15.0,11.0,0.55,67.78512396694215,0.09917355371900825,0.0,1.8347107438016528,1.140495867768595,0.9917355371900827,0.6446280991735537,0.1983471074380165,2.553719008264463,1.4380165289256197,0.4462809917355372,2.28099173553719,2.1322314049586777,0.0,0.5454545454545454,0.8429752066115702,1.9487603305785124,36.0,49.438016528925615,3.609917355371901,626.8264462809917,227.05785123966945,4.363636363636363,4.363636363636363,1.9834710743801653,2.628099173553719,1.487603305785124,60.54545454545455,2.826446280991736,12.743801652892563,25.785123966942148,30.446280991735538,3.173553719008264,99.76859504132231,0.1983471074380165,0.26776859504132233,0.20330578512396694,-0.06942148760330578,3.6198347107438016,0.9421487603305785,0.8925619834710744,2.6330578512396694,0.1487603305785124,0.1487603305785124,0.10413223140495868,1.2892561983471074,0.743801652892562,0.5454545454545454,0.02727272727272727
1772,Filippo Missori,it ITA,DF,Sassuolo,it Serie A,19.0,2004.0,DF,8,2,266,3.0,0,0,6,3,2,4,0,36.4,3,4,10,8,0,6.0,1.0,85.7,89,113,78.8,1575,527,8,8,2,5,2,146,10,50,68,65,5,198,0,0.0,0.1,0.0,8.0,1.0,2.0,7.8,0.0,6.0,0.88,1.0,6.0,-5.0,-1.69,599.5488721804512,0.0,0.0,2.0300751879699246,1.0150375939849623,0.6766917293233082,1.3533834586466165,0.0,12.315789473684209,1.0150375939849623,1.3533834586466165,3.3834586466165413,2.706766917293233,0.0,2.0300751879699246,0.3383458646616541,28.99624060150376,30.112781954887218,38.233082706766915,26.66165413533835,532.8947368421053,178.30827067669173,2.706766917293233,2.706766917293233,0.6766917293233082,1.6917293233082706,0.6766917293233082,49.3984962406015,3.3834586466165413,16.917293233082706,23.00751879699248,21.992481203007518,1.6917293233082706,66.99248120300751,0.0,0.0,0.03383458646616542,0.0,2.706766917293233,0.3383458646616541,0.6766917293233082,2.6390977443609023,0.0,2.0300751879699246,0.29774436090225564,0.3383458646616541,2.0300751879699246,-1.6917293233082706,-0.5718045112781954
2570,Filippo Terracciano,it ITA,"DF,FW",Milan,it Serie A,20.0,2003.0,DF,21,15,1372,0.8,2,0,2,2,1,1,0,33.3,3,0,2,1,0,0.0,0.0,51.4,38,40,83.05,652,143,1,1,0,0,0,48,2,13,27,33,0,58,1,0.0,0.0,0.0,6.0,3.0,1.0,20.05,0.0,2.0,1.0550000000000002,1.0,4.0,-3.0,-1.95,168.5860058309038,0.13119533527696792,0.0,0.13119533527696792,0.13119533527696792,0.06559766763848396,0.06559766763848396,0.0,2.1844023323615156,0.1967930029154519,0.0,0.13119533527696792,0.06559766763848396,0.0,0.0,0.0,3.371720116618076,2.492711370262391,2.6239067055393583,5.447886297376093,42.76967930029154,9.380466472303208,0.06559766763848396,0.06559766763848396,0.0,0.0,0.0,3.1486880466472305,0.13119533527696792,0.8527696793002916,1.771137026239067,2.1647230320699706,0.0,3.8046647230320696,0.06559766763848396,0.0,0.0,0.0,0.3935860058309038,0.1967930029154519,0.06559766763848396,1.3152332361516037,0.0,0.13119533527696792,0.06920553935860059,0.06559766763848396,0.26239067055393583,-0.1967930029154519,-0.12791545189504372
629,Flavius Daniliuc,at AUT,DF,Salernitana,it Serie A,22.0,2001.0,DF,14,8,744,8.3,2,0,19,11,12,5,2,47.4,13,8,27,15,0,20.0,15.0,57.1,350,411,85.2,5932,2368,37,37,5,31,2,486,44,208,218,235,8,561,0,0.2,0.1,-0.2,52.0,14.0,4.0,21.8,4.0,6.0,0.36,7.0,19.0,-12.0,-1.45,76.08870967741936,0.24193548387096775,0.0,2.2983870967741935,1.3306451612903227,1.4516129032258065,0.6048387096774194,0.24193548387096775,5.733870967741935,1.5725806451612903,0.967741935483871,3.266129032258065,1.814516129032258,0.0,2.4193548387096775,1.814516129032258,6.907258064516129,42.33870967741936,49.717741935483865,10.306451612903226,717.5806451612902,286.4516129032258,4.475806451612903,4.475806451612903,0.6048387096774194,3.75,0.24193548387096775,58.79032258064516,5.322580645161291,25.161290322580644,26.370967741935484,28.427419354838708,0.967741935483871,67.86290322580645,0.0,0.024193548387096774,0.012096774193548387,-0.024193548387096774,6.290322580645161,1.6935483870967742,0.4838709677419355,2.6370967741935485,0.4838709677419355,0.7258064516129032,0.043548387096774194,0.8467741935483871,2.2983870967741935,-1.4516129032258065,-0.1754032258064516
1949,Florent Ogier,fr FRA,DF,Clermont Foot,fr Ligue 1,34.0,1989.0,DF,14,9,943,10.5,1,0,19,9,13,6,0,61.1,25,9,28,35,3,23.0,18.0,56.1,425,512,83.0,7821,3241,17,17,1,13,0,616,117,354,246,413,4,957,1,0.5,0.5,0.5,37.0,11.0,6.0,30.8,8.0,5.0,0.79,9.0,17.0,-8.0,-0.76,186.01272534464476,0.09544008483563098,0.0,1.8133616118769884,0.8589607635206787,1.2407211028632026,0.5726405090137858,0.0,5.831389183457052,2.3860021208907742,0.8589607635206787,2.672322375397667,3.3404029692470836,0.2863202545068929,2.1951219512195124,1.7179215270413575,5.354188759278897,40.56203605514316,48.86532343584306,7.92152704135737,746.4369034994698,309.3213149522799,1.6224814422057265,1.6224814422057265,0.09544008483563098,1.2407211028632026,0.0,58.79109225874867,11.166489925768824,33.78579003181336,23.478260869565215,39.416755037115585,0.3817603393425239,91.33616118769882,0.09544008483563098,0.04772004241781549,0.04772004241781549,0.04772004241781549,3.5312831389183454,1.0498409331919407,0.5726405090137858,2.939554612937434,0.7635206786850478,0.47720042417815484,0.07539766702014847,0.8589607635206787,1.6224814422057265,-0.7635206786850478,-0.07253446447507954
1036,Florian Grillitsch,at AUT,"DF,MF",Hoffenheim,de Bundesliga,27.0,1995.0,DF,30,25,2295,25.5,8,0,54,28,31,19,4,40.7,41,52,106,90,2,34.0,31.0,52.3,1496,1753,85.3,27923,11022,152,152,19,152,20,2055,228,747,1137,1186,32,3813,6,1.7,1.9,4.3,171.0,27.0,24.0,75.0,20.0,5.0,1.37,50.0,53.0,-3.0,-0.12,40.62745098039216,0.3137254901960784,0.0,2.1176470588235294,1.0980392156862744,1.2156862745098038,0.7450980392156862,0.1568627450980392,1.5960784313725491,1.607843137254902,2.0392156862745097,4.1568627450980395,3.5294117647058822,0.0784313725490196,1.3333333333333335,1.2156862745098038,2.0509803921568626,58.66666666666667,68.74509803921569,3.3450980392156864,1095.0196078431372,432.235294117647,5.9607843137254894,5.9607843137254894,0.7450980392156862,5.9607843137254894,0.7843137254901962,80.58823529411765,8.941176470588236,29.294117647058826,44.58823529411765,46.509803921568626,1.2549019607843137,149.52941176470588,0.23529411764705882,0.06666666666666667,0.07450980392156863,0.16862745098039214,6.705882352941177,1.0588235294117647,0.9411764705882353,2.9411764705882355,0.7843137254901962,0.19607843137254904,0.05372549019607843,1.9607843137254903,2.0784313725490198,-0.11764705882352941,-0.004705882352941176
